name_month,x_UTM,y_UTM,N_indi
oreneta_v_3,389032.80726361874,4561749.94089573,0
oreneta_v_3,386408.7628442618,4568300.244781246,5
oreneta_v_3,357023.06558160065,4577898.148194129,5
oreneta_v_3,404590.5141127951,4614380.350486961,0
oreneta_v_3,324409.3665898856,4662299.2372197565,1
oreneta_v_3,407543.50560480566,4662749.177458554,1
oreneta_v_3,404119.5510779262,4657556.317942835,2
oreneta_v_3,484090.9761056826,4648020.506545771,2
oreneta_v_3,468346.4440855341,4646034.0580252465,0
oreneta_v_3,441210.1715324958,4649884.405307642,12
oreneta_v_3,438550.98712168,4649522.573139753,0
oreneta_v_3,446408.1237432886,4610299.817643976,1
oreneta_v_3,441408.17602416384,4611299.806871568,16
oreneta_v_3,433408.25831674115,4616299.753072591,1
oreneta_v_3,425218.4737628186,4602560.707431739,4
oreneta_v_3,445408.1345207969,4608299.838135557,4
oreneta_v_3,432693.88668090175,4589647.6042483235,27
oreneta_v_3,420254.91527661844,4573592.256271751,15
oreneta_v_3,311913.58295153006,4503719.899915372,10
oreneta_v_3,347409.1820853265,4549300.430948649,0
oreneta_v_3,303816.6125656002,4602486.846864951,1
oreneta_v_3,437342.21115655405,4650338.399666445,4
oreneta_v_3,439408.18848976266,4657299.328207022,4
oreneta_v_3,475617.3260160682,4672082.445450639,1
oreneta_v_3,508456.294678529,4676877.369796532,0
oreneta_v_3,507738.2870730004,4674707.280389832,0
oreneta_v_3,508470.41177612287,4672550.859581386,0
oreneta_v_3,509067.473402302,4681819.081403016,1
oreneta_v_3,508436.0704223597,4633186.77528962,2
oreneta_v_3,478772.61662509415,4628128.432814136,0
oreneta_v_3,468346.4440855341,4646034.0580252465,0
oreneta_v_3,441210.1715324958,4649884.405307642,10
oreneta_v_3,438550.98712168,4649522.573139753,0
oreneta_v_3,445408.1347111421,4609299.828041385,15
oreneta_v_3,446408.1243754191,4609299.8285101075,6
oreneta_v_3,441408.17602416384,4611299.806871568,15
oreneta_v_3,437055.26362881943,4608364.185411413,3
oreneta_v_3,431209.72075002093,4601654.262822262,3
oreneta_v_3,429813.4911784872,4605758.370964268,1
oreneta_v_3,439408.19847643975,4602299.899674466,1
oreneta_v_3,452408.06324387935,4601299.912674012,6
oreneta_v_3,465302.0673695136,4619443.37255717,2
oreneta_v_3,481429.12331315805,4610973.96813352,4
oreneta_v_3,384166.9626754135,4592665.015911908,1
oreneta_v_3,439408.188749021,4658299.3181850575,1
oreneta_v_3,482819.4357784954,4662492.286329282,2
oreneta_v_3,516152.4000491763,4650264.406239065,1
oreneta_v_3,507684.4877834792,4674286.158633736,0
oreneta_v_3,508508.4792775893,4676645.13459608,4
oreneta_v_3,507906.48524263076,4674571.15617817,0
oreneta_v_3,508327.06862085685,4673531.091938918,0
oreneta_v_3,508132.48304658895,4673326.169247445,0
oreneta_v_3,508378.32216056995,4673212.839583422,0
oreneta_v_3,509067.473402302,4681819.081403016,0
oreneta_v_3,510086.462873385,4679779.10274529,0
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,478521.78842247586,4627826.638829213,40
oreneta_v_3,441210.1715324958,4649884.405307642,10
oreneta_v_3,446640.9028782499,4609407.549825898,1
oreneta_v_3,441408.17602416384,4611299.806871568,60
oreneta_v_3,481405.7276422117,4610999.459602898,15
oreneta_v_3,432693.88668090175,4589647.6042483235,0
oreneta_v_3,429445.30697145406,4579515.137412079,1
oreneta_v_3,421439.061742909,4574189.448838694,1
oreneta_v_3,426674.3378863718,4572645.209937798,15
oreneta_v_3,346769.4589689161,4549607.275944633,100
oreneta_v_3,385505.61975156923,4568399.1674689045,10
oreneta_v_3,437458.2090494239,4656127.340878658,4
oreneta_v_3,437436.21001850115,4653147.37157336,1
oreneta_v_3,438408.1996122152,4652299.380406022,20
oreneta_v_3,438499.19804323383,4654925.3524234565,2
oreneta_v_3,438408.19900110847,4656299.338791194,1
oreneta_v_3,505578.5095190479,4675036.151314599,0
oreneta_v_3,507906.48524263076,4674571.15617817,0
oreneta_v_3,508132.48304658895,4673326.169247445,200
oreneta_v_3,508189.4446679838,4673351.507541998,50
oreneta_v_3,509067.473402302,4681819.081403016,10
oreneta_v_3,504634.0344179153,4628805.612777925,3
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,484489.4807230953,4648581.873808589,7
oreneta_v_3,441210.1715324958,4649884.405307642,1
oreneta_v_3,441408.17602416384,4611299.806871568,25
oreneta_v_3,425408.3442724885,4602299.896990385,2
oreneta_v_3,436341.0348322625,4599201.800694742,1
oreneta_v_3,481455.18314531835,4610951.670650198,0
oreneta_v_3,421216.1565348565,4593029.420003292,1
oreneta_v_3,418865.1032240719,4591056.6103576515,1
oreneta_v_3,416577.145739845,4590478.634789009,1
oreneta_v_3,417403.7927331053,4590493.566236813,1
oreneta_v_3,423408.3709309869,4577300.160155966,3
oreneta_v_3,426162.9893724186,4574310.805718152,1
oreneta_v_3,426309.69000982726,4573249.587247623,2
oreneta_v_3,425851.34620989923,4573714.198310614,2
oreneta_v_3,426536.3392718851,4572873.20713384,0
oreneta_v_3,426674.3378863718,4572645.209937798,0
oreneta_v_3,421660.3905801407,4570531.231106391,42
oreneta_v_3,421692.3905420611,4570449.231817338,0
oreneta_v_3,421688.0015716691,4570469.737424275,30
oreneta_v_3,421611.28773671755,4570516.752373005,0
oreneta_v_3,421013.4686580421,4571065.04816338,100
oreneta_v_3,421415.9537174056,4570297.689234948,10
oreneta_v_3,311984.9391470678,4503624.233087416,0
oreneta_v_3,311986.5203643607,4503619.860684875,3
oreneta_v_3,292629.73200749827,4597172.896378909,2
oreneta_v_3,294442.3132640668,4594529.360905702,0
oreneta_v_3,348409.171103345,4550300.420682214,1
oreneta_v_3,369408.9462147597,4557300.355018824,1
oreneta_v_3,385505.61975156923,4568399.1674689045,20
oreneta_v_3,416106.61200941534,4588762.479071036,19
oreneta_v_3,357023.06558160065,4577898.148194129,40
oreneta_v_3,403898.77458452666,4622468.671846328,60
oreneta_v_3,401405.9196654234,4624539.639412631,0
oreneta_v_3,409048.45316949475,4625266.45591716,0
oreneta_v_3,409134.3854059578,4626553.580792225,1
oreneta_v_3,329419.0705958791,4616230.240956041,0
oreneta_v_3,328409.3486568256,4616299.716568961,0
oreneta_v_3,329354.33885508205,4616517.714011036,0
oreneta_v_3,438408.1994033598,4655299.349293495,1
oreneta_v_3,454363.34850221686,4667697.4758498715,2
oreneta_v_3,479687.8071066063,4664528.71365938,0
oreneta_v_3,508525.4788654246,4676867.132755664,0
oreneta_v_3,508614.47783594986,4672886.173204514,0
oreneta_v_3,508220.0490884003,4673176.824814109,0
oreneta_v_3,507944.20977475046,4673411.773975066,6
oreneta_v_3,508360.56352176674,4673500.727430128,10
oreneta_v_3,509663.4671347071,4680959.090647356,0
oreneta_v_3,510086.462873385,4679779.10274529,0
oreneta_v_3,505928.02089174726,4679669.507504707,0
oreneta_v_3,505407.51026947465,4628299.634213762,0
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,484489.4807230953,4648581.873808589,6
oreneta_v_3,486375.70656172413,4648484.425228655,4
oreneta_v_3,483656.11028756324,4648256.708104169,0
oreneta_v_3,478561.36146902357,4627434.928609868,4
oreneta_v_3,441210.1715324958,4649884.405307642,2
oreneta_v_3,426408.3333757619,4603299.887047128,1
oreneta_v_3,425408.3441912555,4603299.88717848,1
oreneta_v_3,447751.4424871952,4604328.431985159,3
oreneta_v_3,450967.17517473124,4598908.670118618,1
oreneta_v_3,461585.4050297245,4607208.148794432,5
oreneta_v_3,481407.75961053534,4611299.811379184,30
oreneta_v_3,481455.18314531835,4610951.670650198,0
oreneta_v_3,481415.4403881217,4610923.605802335,25
oreneta_v_3,417408.4323658936,4582300.1051922785,2
oreneta_v_3,426092.51466797106,4573908.376982197,5
oreneta_v_3,426309.69000982726,4573249.587247623,8
oreneta_v_3,426300.2538344609,4573244.868763297,0
oreneta_v_3,426211.5968786043,4572857.612786614,0
oreneta_v_3,426536.3392718851,4572873.20713384,1
oreneta_v_3,426533.6294331174,4572860.567299781,15
oreneta_v_3,426674.3378863718,4572645.209937798,0
oreneta_v_3,426669.90029960294,4572650.013391014,10
oreneta_v_3,421660.3905801407,4570531.231106391,0
oreneta_v_3,285409.8695729837,4499300.931606234,3
oreneta_v_3,280409.92346427334,4499300.928825529,3
oreneta_v_3,313521.3492285165,4596411.152811177,2
oreneta_v_3,378408.8495448482,4560300.326201247,0
oreneta_v_3,384408.78392034123,4567300.254279343,1
oreneta_v_3,409253.5217497046,4569183.242265079,2
oreneta_v_3,304409.60663906176,4602299.849944021,2
oreneta_v_3,437408.20932925894,4656299.33911565,3
oreneta_v_3,508132.48304658895,4673326.169247445,50
oreneta_v_3,502407.5415524155,4628299.634403714,0
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,484489.4807230953,4648581.873808589,0
oreneta_v_3,483656.11028756324,4648256.708104169,0
oreneta_v_3,485407.7165609474,4646299.447218301,1
oreneta_v_3,478521.78842247586,4627826.638829213,10
oreneta_v_3,440828.17744971067,4637265.536122749,1
oreneta_v_3,438865.82697615714,4638181.554246141,0
oreneta_v_3,440294.18139361445,4645807.447735234,2
oreneta_v_3,441210.1715324958,4649884.405307642,3
oreneta_v_3,441408.17602416384,4611299.806871568,40
oreneta_v_3,437090.3657143938,4605475.488079345,15
oreneta_v_3,431209.72075002093,4601654.262822262,1
oreneta_v_3,428240.4919737874,4596931.126056647,11
oreneta_v_3,427075.99466103985,4598793.944987464,6
oreneta_v_3,435985.26251365425,4599063.044002568,2
oreneta_v_3,447578.0036296687,4604316.342636703,1
oreneta_v_3,468407.89591313247,4605299.872178334,3
oreneta_v_3,435917.2381570786,4585629.074382769,6
oreneta_v_3,368821.09950171685,4557135.177837139,2
oreneta_v_3,383407.41402112605,4593618.848003708,3
oreneta_v_3,403898.77458452666,4622468.671846328,0
oreneta_v_3,402408.5709280367,4650299.392741415,2
oreneta_v_3,339599.2290239048,4624214.6394437095,1
oreneta_v_3,438408.19900110847,4656299.338791194,1
oreneta_v_3,508508.4792775893,4676645.13459608,0
oreneta_v_3,505407.51026947465,4628299.634213762,0
oreneta_v_3,502407.5415524155,4628299.634403714,0
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,484801.5631586407,4646895.871498998,1
oreneta_v_3,493851.93814847374,4631923.9096397525,5
oreneta_v_3,438923.9808328239,4642041.950719891,1
oreneta_v_3,441210.1715324958,4649884.405307642,5
oreneta_v_3,438550.98712168,4649522.573139753,0
oreneta_v_3,450063.2844494686,4613163.228452866,2
oreneta_v_3,441408.17602416384,4611299.806871568,30
oreneta_v_3,425295.4077291553,4602463.750812371,35
oreneta_v_3,445759.325141933,4593570.749619933,1
oreneta_v_3,446408.12705556466,4593299.995416119,1
oreneta_v_3,421194.22269957594,4593268.826591137,1
oreneta_v_3,434585.5280536439,4586560.232819516,3
oreneta_v_3,425937.9912581839,4574729.884731703,0
oreneta_v_3,426309.69000982726,4573249.587247623,0
oreneta_v_3,426536.3392718851,4572873.20713384,0
oreneta_v_3,426714.33249681845,4572937.673696586,0
oreneta_v_3,426674.3378863718,4572645.209937798,0
oreneta_v_3,421660.3905801407,4570531.231106391,0
oreneta_v_3,421692.3905420611,4570449.231817338,0
oreneta_v_3,421412.3939452834,4570331.233175637,0
oreneta_v_3,296409.7494000099,4503300.895630904,0
oreneta_v_3,340409.25190350774,4558300.331579271,4
oreneta_v_3,339409.23578862415,4614299.742732231,0
oreneta_v_3,404590.5141127951,4614380.350486961,0
oreneta_v_3,403780.4958734397,4625612.651818501,5
oreneta_v_3,405179.8237975363,4692818.771669129,5
oreneta_v_3,438004.83289419324,4652070.5649626115,4
oreneta_v_3,438479.23352782056,4654333.731201279,2
oreneta_v_3,441408.16473658977,4676299.133597654,2
oreneta_v_3,497407.5927767092,4678299.118528455,1
oreneta_v_3,475485.09699373203,4671948.553128113,8
oreneta_v_3,515780.64870392537,4652570.718533435,0
oreneta_v_3,508163.6452875239,4665157.6365520395,50
oreneta_v_3,508132.48304658895,4673326.169247445,0
oreneta_v_3,511169.4644189766,4686326.769938659,1
oreneta_v_3,500407.56235953636,4689299.0059013795,0
oreneta_v_3,504619.40690416645,4629001.771606574,0
oreneta_v_3,484489.4807230953,4648581.873808589,5
oreneta_v_3,441210.1715324958,4649884.405307642,3
oreneta_v_3,424230.7359936754,4595578.16072283,1
oreneta_v_3,428802.3861004242,4595288.171105748,1
oreneta_v_3,428408.31450537685,4597299.950897118,4
oreneta_v_3,439471.5561331139,4602559.315537543,22
oreneta_v_3,444528.20587734005,4605013.932085348,1
oreneta_v_3,458919.8976864073,4620168.153364381,0
oreneta_v_3,473443.6517808711,4616928.882169743,2
oreneta_v_3,473144.3352731095,4620923.609385971,1
oreneta_v_3,481093.3872493254,4611760.005902388,0
oreneta_v_3,434585.5280536439,4586560.232819516,4
oreneta_v_3,435711.75568440976,4585432.051944386,4
oreneta_v_3,425891.34562034474,4573046.2054480435,15
oreneta_v_3,426228.8800905631,4572873.648572044,0
oreneta_v_3,421692.3905420611,4570449.231817338,0
oreneta_v_3,304357.2460103295,4502898.554505253,0
oreneta_v_3,307939.27698692423,4516227.649279702,0
oreneta_v_3,307822.6083529368,4516505.855918211,0
oreneta_v_3,292629.73200749827,4597172.896378909,5
oreneta_v_3,345500.96159811487,4546634.564444524,4
oreneta_v_3,345538.5792389539,4551522.715379163,6
oreneta_v_3,340409.25190350774,4558300.331579271,2
oreneta_v_3,388918.9622683689,4561735.36416466,1
oreneta_v_3,385505.61975156923,4568399.1674689045,10
oreneta_v_3,404408.5657404141,4594299.976433642,0
oreneta_v_3,336323.1395438854,4606102.980677551,1
oreneta_v_3,336513.0547123798,4605193.976066898,8
oreneta_v_3,347409.1536712869,4612299.766996645,2
oreneta_v_3,414594.6184347774,4599083.456658535,3
oreneta_v_3,328953.80782116024,4616989.769534237,1
oreneta_v_3,330141.3150060226,4603815.663661961,2
oreneta_v_3,303816.6125656002,4602486.846864951,0
oreneta_v_3,404119.5510779262,4657556.317942835,15
oreneta_v_3,404408.5489065702,4653299.362333072,2
oreneta_v_3,437961.56061290565,4655773.41091179,6
oreneta_v_3,508220.0490884003,4673176.824814109,0
oreneta_v_3,509067.473402302,4681819.081403016,1
oreneta_v_3,503407.53163823707,4685299.04595155,0
oreneta_v_3,507747.8793653635,4685678.703471626,6
oreneta_v_3,502407.5415524155,4628299.634403714,0
oreneta_v_3,484127.45019316935,4648178.844623831,4
oreneta_v_3,487943.347207431,4632290.287534866,1
oreneta_v_3,488164.6888054249,4633530.579546829,1
oreneta_v_3,441210.1715324958,4649884.405307642,3
oreneta_v_3,438550.98712168,4649522.573139753,0
oreneta_v_3,430750.1221819374,4609684.094296032,1
oreneta_v_3,437016.7988201822,4605428.307721827,3
oreneta_v_3,435810.89485672937,4599133.5380315045,1
oreneta_v_3,436045.2142879945,4599022.540917016,12
oreneta_v_3,439408.19847643975,4602299.899674466,23
oreneta_v_3,452408.06324387935,4601299.912674012,1
oreneta_v_3,481360.90805126174,4611248.15620936,14
oreneta_v_3,481392.7476815333,4611388.850740844,2
oreneta_v_3,440119.1433108939,4590790.737768393,2
oreneta_v_3,432693.88668090175,4589647.6042483235,35
oreneta_v_3,270792.0067280811,4545124.897370019,8
oreneta_v_3,346409.19095725124,4553300.387717867,1
